id,name,type,desc,race,card_sets,card_images,card_prices,archetype,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
41482598,Mirage of Nightmare,Spell Card,"Once per turn, during your opponent's Standby Phase: Draw cards until you have 4 cards in your hand. If you do, during your next Standby Phase after that: Randomly discard the same number of cards you drew (or your entire hand, if you do not have enough cards).",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN233"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.11""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN155"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""8.26""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-036"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""7.16""}]","[{""id"":41482598,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/41482598.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/41482598.jpg""}]","[{""cardmarket_price"":""0.86"",""tcgplayer_price"":""2.37"",""ebay_price"":""5.99"",""amazon_price"":""5.65"",""coolstuffinc_price"":""3.99""}]",undefined,Banned,Banned,Banned
68057622,Continuous Destruction Punch,Spell Card,"If the DEF of the attacked Defense Position monster on your side of the field is higher than the ATK of the attacking monster on your opponent's side of the field, destroy the attacking monster. Damage calculation is applied normally.",Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN140"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Magician's Force"",""set_code"":""MFC-085"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.03""}]","[{""id"":68057622,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/68057622.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/68057622.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.18"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
46181000,Frontline Base,Spell Card,Once per turn: You can Special Summon 1 Level 4 or lower Union monster from your hand.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN083"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.64""},{""set_name"":""Machina Mayhem Structure Deck"",""set_code"":""SDMM-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.7""},{""set_name"":""Magician's Force"",""set_code"":""MFC-028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN075"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Structure Deck: Seto Kaiba"",""set_code"":""SDKS-EN029"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.09""}]","[{""id"":46181000,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/46181000.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/46181000.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.23"",""ebay_price"":""0.99"",""amazon_price"":""0.29"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
35059553,Kaiser Colosseum,Spell Card,"If there is 1 or more monster(s) on the field of the controller of this card, his/her opponent cannot place a monster on the field if his/her number of monsters would exceed the number of monsters that are on the field of this card's controller. The cards that are already on the field before this card's activation are unaffected by this effect.",Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN086"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.37""},{""set_name"":""Magician's Force"",""set_code"":""MFC-031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""}]","[{""id"":35059553,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/35059553.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/35059553.jpg""}]","[{""cardmarket_price"":""0.58"",""tcgplayer_price"":""0.70"",""ebay_price"":""1.99"",""amazon_price"":""1.08"",""coolstuffinc_price"":""0.99""}]",undefined,Banned,undefined,undefined
60519422,Kishido Spirit,Spell Card,Monsters on your side of the field cannot be destroyed in a battle if the monsters' ATK are equal.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN093"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.48""},{""set_name"":""Magician's Force"",""set_code"":""MFC-038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.36""}]","[{""id"":60519422,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/60519422.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/60519422.jpg""}]","[{""cardmarket_price"":""0.40"",""tcgplayer_price"":""0.17"",""ebay_price"":""0.99"",""amazon_price"":""1.36"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
34906152,Mass Driver,Spell Card,Tribute 1 monster on your side of the field to inflict 400 points of damage to your opponent's Life Points.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN143"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.39""},{""set_name"":""Magician's Force"",""set_code"":""MFC-088"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":34906152,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/34906152.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/34906152.jpg""}]","[{""cardmarket_price"":""0.33"",""tcgplayer_price"":""0.29"",""ebay_price"":""1.00"",""amazon_price"":""0.39"",""coolstuffinc_price"":""0.25""}]",undefined,Banned,Banned,undefined
60391791,Senri Eye,Spell Card,"Once per turn, during each of your Standby Phases, you can pay 100 Life Points to look at 1 card on the top of your opponent's Deck and return it to its original position. Your opponent cannot look at the card.",Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN144"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Magician's Force"",""set_code"":""MFC-089"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""}]","[{""id"":60391791,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/60391791.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/60391791.jpg""}]","[{""cardmarket_price"":""0.18"",""tcgplayer_price"":""0.22"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
38992735,Wave-Motion Cannon,Spell Card,During your Main Phase: You can send this face-up card to the GY; inflict 1000 damage to your opponent for each of your Standby Phases that have passed since this card was activated.,Continuous,"[{""set_name"":""Champion Pack: Game Five"",""set_code"":""CP05-EN004"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""75.28""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN095"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.26""},{""set_name"":""Duel Devastator"",""set_code"":""DUDE-EN039"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""1.21""},{""set_name"":""Magician's Force"",""set_code"":""MFC-040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.02""}]","[{""id"":38992735,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38992735.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38992735.jpg""}]","[{""cardmarket_price"":""0.27"",""tcgplayer_price"":""0.41"",""ebay_price"":""2.59"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
22796548,Archfiend's Oath,Spell Card,"Once per turn: You can pay 500 Life Points, then declare 1 card name; excavate the top card of your Deck, and if it is the declared card, add it to your hand. Otherwise, send it to the Graveyard.",Continuous,"[{""set_name"":""Astral Pack Four"",""set_code"":""AP04-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.41""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-092"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN092"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN254"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.45""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN190"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""}]","[{""id"":22796548,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/22796548.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/22796548.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.19"",""ebay_price"":""1.79"",""amazon_price"":""1.07"",""coolstuffinc_price"":""0.25""}]",Archfiend,null,null,null
56460688,Different Dimension Gate,Spell Card,Activate this card by targeting 1 monster on each side of the field; banish those targets. When this card is destroyed and sent to the Graveyard: Return those banished monsters to the field in the same battle positions they were in.,Continuous,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN077"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN077"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.03""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-044"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.69""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN044"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN206"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.15""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN071"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""5.16""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN071"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.29""}]","[{""id"":56460688,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/56460688.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/56460688.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.10"",""ebay_price"":""0.99"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
93671934,Morale Boost,Spell Card,"Each time a player equips an Equip Spell Card, increase the Life Points of the controller of that Equip Spell Card by 1000 points. Each time an Equip Spell Card is removed from the field, the controller of that Equip Spell Card takes 1000 points of damage.",Continuous,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-042"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN042"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN204"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""}]","[{""id"":93671934,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/93671934.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/93671934.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
20065549,Non-Spellcasting Area,Spell Card,"All face-up monsters, except for Effect Monsters, are unaffected by other Spell effects.",Continuous,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN205"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.83""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN272"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.13""}]","[{""id"":20065549,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/20065549.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/20065549.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.13"",""ebay_price"":""0.99"",""amazon_price"":""0.61"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
68304813,Precious Cards from Beyond,Spell Card,When you Tribute Summon a monster using 2 or more Tributes: Draw 2 cards.,Continuous,"[{""set_name"":""Dark Crisis"",""set_code"":""DCR-038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.81""},{""set_name"":""Dark Crisis"",""set_code"":""DCR-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.12""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN200"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.68""},{""set_name"":""Duelist League 14 participation cards"",""set_code"":""DL14-EN012"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""13.33""}]","[{""id"":68304813,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/68304813.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/68304813.jpg""}]","[{""cardmarket_price"":""0.30"",""tcgplayer_price"":""0.37"",""ebay_price"":""1.50"",""amazon_price"":""1.89"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
60912752,D.D. Borderline,Spell Card,"When there are no Spell Cards in your Graveyard, neither player can conduct their Battle Phase.",Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.93""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.47""},{""set_name"":""Secret Slayers"",""set_code"":""SESL-EN055"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""0.96""}]","[{""id"":60912752,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/60912752.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/60912752.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.13"",""ebay_price"":""0.01"",""amazon_price"":""0.69"",""coolstuffinc_price"":""0.49""}]",D.D.,null,null,null
35762283,Heart of the Underdog,Spell Card,"During your Draw Phase, when you draw a Normal Monster(s): You can reveal it; draw 1 more card.",Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.12""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-032"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.49""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN032"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.48""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN068"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.66""}]","[{""id"":35762283,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/35762283.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/35762283.jpg""}]","[{""cardmarket_price"":""0.76"",""tcgplayer_price"":""1.03"",""ebay_price"":""2.75"",""amazon_price"":""2.30"",""coolstuffinc_price"":""0.99""}]",undefined,null,null,null
96316857,Recycle,Spell Card,"During your Standby Phase, by paying 300 Life Points, select 1 non-Monster Card in your Graveyard and return it to the bottom of your Deck.",Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN041"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.48""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-041"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.76""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN041"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":96316857,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/96316857.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/96316857.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.25"",""ebay_price"":""2.24"",""amazon_price"":""0.69"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
68073522,Soul Absorption,Spell Card,If a card(s) is banished: Gain 500 LP for each.,Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.41""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.31""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.95""},{""set_name"":""The Secret Forces"",""set_code"":""THSF-EN049"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.55""}]","[{""id"":68073522,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/68073522.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/68073522.jpg""}]","[{""cardmarket_price"":""0.41"",""tcgplayer_price"":""0.63"",""ebay_price"":""2.95"",""amazon_price"":""2.15"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
34646691,Stumbling,Spell Card,"Any monster that is Normal Summoned, Flip Summoned or Special Summoned is changed to Defense Position.",Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.28""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-035"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.79""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN035"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":34646691,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/34646691.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/34646691.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.96"",""ebay_price"":""2.49"",""amazon_price"":""1.67"",""coolstuffinc_price"":""0.79""}]",undefined,null,null,null
4542651,Yellow Luster Shield,Spell Card,Increase the DEF of all monsters on your side of the field by 300 points.,Continuous,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.54""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.44""}]","[{""id"":4542651,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4542651.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4542651.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.21"",""ebay_price"":""0.99"",""amazon_price"":""1.57"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
67048711,7,Spell Card,"When there are 3 face-up ""7"" cards on your side of the field, draw 3 cards from your Deck. Then destroy all ""7"" cards. When this card is sent directly from the field to your Graveyard, increase your Life Points by 700 points.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-091"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""3.2""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN204"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.74""}]","[{""id"":67048711,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/67048711.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/67048711.jpg""}]","[{""cardmarket_price"":""0.26"",""tcgplayer_price"":""0.91"",""ebay_price"":""0.99"",""amazon_price"":""14.09"",""coolstuffinc_price"":""0.49""}]",undefined,null,null,null
30653113,Blessings of the Nile,Spell Card,"Each time card(s) are discarded from your hand to the Graveyard by the effect of a card controlled by your opponent, increase your Life Points by 1000 points.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-090"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN203"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""}]","[{""id"":30653113,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/30653113.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/30653113.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.17"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
31476755,Dust Barrier,Spell Card,Face-up Normal Monsters on the field are unaffected by your opponent's Spell Cards. This card is destroyed during your second Standby Phase after activation.,Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-087"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN200"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""}]","[{""id"":31476755,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/31476755.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/31476755.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.16"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
3136426,Level Limit - Area B,Spell Card,Change all face-up Level 4 or higher monsters to Defense Position.,Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-092"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""5.07""},{""set_name"":""Astral Pack Seven"",""set_code"":""AP07-EN010"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""8.33""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN205"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""7.77""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN279"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.16""},{""set_name"":""Structure Deck: Blaze of Destruction"",""set_code"":""SD3-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.89""}]","[{""id"":3136426,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/3136426.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/3136426.jpg""}]","[{""cardmarket_price"":""0.75"",""tcgplayer_price"":""2.31"",""ebay_price"":""3.97"",""amazon_price"":""4.94"",""coolstuffinc_price"":""2.99""}]",undefined,undefined,undefined,Semi-Limited
4259068,Spell Economics,Spell Card,You do not pay Life Points to activate Spell Cards.,Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-089"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.58""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN202"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.6""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN278"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""}]","[{""id"":4259068,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4259068.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4259068.jpg""}]","[{""cardmarket_price"":""0.26"",""tcgplayer_price"":""0.42"",""ebay_price"":""2.00"",""amazon_price"":""0.43"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
19312169,Talisman of Trap Sealing,Spell Card,"You can only activate this card while there is a face-up ""Sealmaster Meisei"" on your side of the field. While this card is face-up on the field, Trap Cards cannot be activated and the effects of face-up Trap Cards on the field are negated. When ""Sealmaster Meisei"" is removed from the field, destroy this card.",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-044"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.01""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN156"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":19312169,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/19312169.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/19312169.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.17"",""ebay_price"":""2.76"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
4081094,The Second Sarcophagus,Spell Card,"This card can only be placed on the field by the effect of ""The First Sarcophagus"".",Continuous,"[{""set_name"":""Ancient Sanctuary"",""set_code"":""AST-100"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.31""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN213"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":4081094,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4081094.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4081094.jpg""}]","[{""cardmarket_price"":""0.34"",""tcgplayer_price"":""0.39"",""ebay_price"":""2.50"",""amazon_price"":""0.96"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
