id,name,type,desc,race,card_sets,card_images,card_prices,archetype,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
39897277,Elf's Light,Spell Card,A LIGHT monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,Equip,"[{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-006"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""174.31""},{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-E006"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""207.17""}]","[{""id"":39897277,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/39897277.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/39897277.jpg""}]","[{""cardmarket_price"":""20.46"",""tcgplayer_price"":""80.00"",""ebay_price"":""19.99"",""amazon_price"":""100.00"",""coolstuffinc_price"":""99.99""}]",undefined,null,null,null
55321970,Gust Fan,Spell Card,A WIND monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,Equip,"[{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-011"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""57.53""},{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-E011"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""40.73""}]","[{""id"":55321970,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/55321970.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/55321970.jpg""}]","[{""cardmarket_price"":""10.07"",""tcgplayer_price"":""28.97"",""ebay_price"":""19.99"",""amazon_price"":""59.99"",""coolstuffinc_price"":""34.99""}]",undefined,null,null,null
2370081,Steel Shell,Spell Card,A WATER monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,Equip,"[{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-007"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""61.99""},{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-E007"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""57.67""}]","[{""id"":2370081,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/2370081.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/2370081.jpg""}]","[{""cardmarket_price"":""5.75"",""tcgplayer_price"":""49.99"",""ebay_price"":""24.99"",""amazon_price"":""55.00"",""coolstuffinc_price"":""69.99""}]",undefined,null,null,null
40619825,Axe of Despair,Spell Card,"(This card is always treated as an ""Archfiend"" card.)
The equipped monster gains 1000 ATK. When this card is sent from the field to the Graveyard: You can Tribute 1 monster; place this card on the top of your Deck.",Equip,"[{""set_name"":""2-Player Starter Deck: Yuya & Declan"",""set_code"":""YS15-END14"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN131"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.24""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN131"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""3.16""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.59""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN067"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""4.09""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN002"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.98""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN052"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.42""},{""set_name"":""Dark Legion Starter Deck"",""set_code"":""YS15-ENL19"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.26""},{""set_name"":""Duel Terminal 2"",""set_code"":""DT02-EN092"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""7.79""},{""set_name"":""Duelist League Demo 2010"",""set_code"":""DLDI-EN003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-002"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""6.6""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E002"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""72.89""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN051"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""9.13""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-002"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""9.88""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN002"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""14.04""},{""set_name"":""Starter Deck: Yugi Evolution"",""set_code"":""SYE-035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.75""}]","[{""id"":40619825,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/40619825.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/40619825.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.77"",""ebay_price"":""4.95"",""amazon_price"":""3.73"",""coolstuffinc_price"":""0.99""}]",Archfiend,null,null,null
65169794,Black Pendant,Spell Card,The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard: Inflict 500 damage to your opponent.,Equip,"[{""set_name"":""2-Player Starter Deck: Yuya & Declan"",""set_code"":""YS15-ENY15"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.77""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN003"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.16""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN053"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Duel Terminal 1"",""set_code"":""DT01-EN094"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""1""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN123"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""5.18""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""10.76""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN052"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.4""},{""set_name"":""Saber Force Starter Deck"",""set_code"":""YS15-ENF19"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.65""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""8.13""},{""set_name"":""Starter Deck 2006"",""set_code"":""YSD-EN021"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Starter Deck: Pegasus"",""set_code"":""SDP-025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Starter Deck: Syrus Truesdale"",""set_code"":""YSDS-EN021"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.49""},{""set_name"":""Starter Deck: Yugi Reloaded"",""set_code"":""YSYR-EN027"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN068"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.96""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN068"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.34""}]","[{""id"":65169794,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/65169794.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/65169794.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.22"",""ebay_price"":""2.69"",""amazon_price"":""0.80"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
38552107,Horn of Light,Spell Card,"Increase the DEF of a monster equipped with this card by 800 points. When this card is sent from the field to the Graveyard, if you pay 500 Life Points, this card returns to the top of your Deck.",Equip,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.66""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.31""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""}]","[{""id"":38552107,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38552107.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38552107.jpg""}]","[{""cardmarket_price"":""0.21"",""tcgplayer_price"":""0.17"",""ebay_price"":""2.00"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
64047146,Horn of the Unicorn,Spell Card,The equipped monster gains 700 ATK and DEF. When this card is sent from the field to the Graveyard: Return it to the top of the Deck.,Equip,"[{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN134"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.24""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN134"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""1.34""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN069"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.36""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN069"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.49""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.67""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-054"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.28""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E054"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""13.92""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-054"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.07""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN054"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.4""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENA29"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.4""}]","[{""id"":64047146,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/64047146.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/64047146.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.21"",""ebay_price"":""0.99"",""amazon_price"":""1.43"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
64389297,Magical Labyrinth,Spell Card,"Equip only to ""Labyrinth Wall"". You can Tribute the equipped monster; Special Summon ""Wall Shadow"" from your Deck.",Equip,"[{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN231"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-059"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E059"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.07""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-059"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN059"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""}]","[{""id"":64389297,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/64389297.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/64389297.jpg""}]","[{""cardmarket_price"":""0.17"",""tcgplayer_price"":""0.14"",""ebay_price"":""6.95"",""amazon_price"":""1.44"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
99597615,Malevolent Nuzzler,Spell Card,The equipped monster gains 700 ATK. When this card is sent from the field to the Graveyard: You can pay 500 LP; place this card on the top of your Deck.,Equip,"[{""set_name"":""2-Player Starter Deck: Yuya & Declan"",""set_code"":""YS15-ENY16"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.77""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN132"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN132"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""1.18""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Dark Legion Starter Deck"",""set_code"":""YS15-ENL20"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Duel Terminal - Preview Wave 1"",""set_code"":""DTP1-EN011"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""0.00""},{""set_name"":""Duel Terminal 1"",""set_code"":""DT01-EN037"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""0.75""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.29""},{""set_name"":""Saber Force Starter Deck"",""set_code"":""YS15-ENF20"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Spellcaster's Command Structure Deck"",""set_code"":""SDSC-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""},{""set_name"":""Starter Deck: Joey"",""set_code"":""SDJ-025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Starter Deck: Yugi Evolution"",""set_code"":""SYE-036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""}]","[{""id"":99597615,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/99597615.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/99597615.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.12"",""ebay_price"":""1.95"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
22046459,Megamorph,Spell Card,"While your LP is lower than your opponent's, the equipped monster's ATK becomes double its original ATK. While your LP is higher, the equipped monster's ATK becomes half its original ATK.",Equip,"[{""set_name"":""Cyber Dragon Revolution Structure Deck"",""set_code"":""SDCR-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN037"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""5.77""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN062"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.44""},{""set_name"":""Duel Terminal 4"",""set_code"":""DT04-EN044"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""1.27""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-061"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""4.45""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E061"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""13.07""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN061"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""6.24""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-061"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""12.02""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN061"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""5.86""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""},{""set_name"":""Structure Deck: Dinosaur's Rage"",""set_code"":""SD09-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Structure Deck: Seto Kaiba"",""set_code"":""SDKS-EN027"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""},{""set_name"":""Tournament Pack 4"",""set_code"":""TP4-003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""43.78""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN069"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""12.71""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN069"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.97""}]","[{""id"":22046459,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/22046459.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/22046459.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.18"",""ebay_price"":""4.59"",""amazon_price"":""2.22"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
45986603,Snatch Steal,Spell Card,Equip only to a monster your opponent controls. Take control of the equipped monster. During each of your opponent's Standby Phases: They gain 1000 Life Points.,Equip,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN039"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.15""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN039"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""5.44""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN021"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""28.17""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-036"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""12.53""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E036"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""33.27""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-036"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""21.84""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN036"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Structure Deck: Blaze of Destruction"",""set_code"":""SD3-EN014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.36""},{""set_name"":""Structure Deck: Dragon's Roar"",""set_code"":""SD1-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.89""},{""set_name"":""Structure Deck: Fury from the Deep"",""set_code"":""SD4-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.39""},{""set_name"":""Structure Deck: Warrior's Triumph"",""set_code"":""SD5-EN019"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.16""},{""set_name"":""Structure Deck: Zombie Madness"",""set_code"":""SD2-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.99""}]","[{""id"":45986603,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/45986603.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/45986603.jpg""}]","[{""cardmarket_price"":""0.25"",""tcgplayer_price"":""0.88"",""ebay_price"":""3.99"",""amazon_price"":""29.99"",""coolstuffinc_price"":""0.99""}]",undefined,Banned,Banned,Limited
86198326,7 Completed,Spell Card,"Activate this card by choosing ATK or DEF; equip only to a Machine monster. It gains 700 ATK or DEF, depending on the choice.",Equip,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN135"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.39""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN135"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.14""},{""set_name"":""Duel Terminal 2"",""set_code"":""DT02-EN038"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""3.29""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""6.29""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.99""},{""set_name"":""Speed Duel: Scars of Battle"",""set_code"":""SBSC-EN029"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""}]","[{""id"":86198326,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/86198326.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/86198326.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.20"",""ebay_price"":""2.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
97687912,Fairy Meteor Crush,Spell Card,"If the equipped monster attacks a Defense Position monster, inflict piercing battle damage to your opponent.",Equip,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN178"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.35""},{""set_name"":""Duel Terminal 1"",""set_code"":""DT01-EN095"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""1.45""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN232"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.19""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-063"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.94""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E063"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""10.72""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN063"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""5""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""}]","[{""id"":97687912,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/97687912.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/97687912.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.33"",""ebay_price"":""1.00"",""amazon_price"":""1.33"",""coolstuffinc_price"":""0.49""}]",undefined,null,null,null
