id,name,type,desc,race,archetype,card_sets,card_images,card_prices,banlist_info.ban_goat,banlist_info.ban_tcg,banlist_info.ban_ocg
80163754,Burst Breath,Trap Card,Tribute 1 Dragon-Type monster; destroy all face-up monsters on the field whose DEF is less than or equal to the ATK the Tributed monster had on the field.,Normal,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN193"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN193"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.11""},{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN164"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Dragons Collide Structure Deck"",""set_code"":""SDDC-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-049"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.97""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN049"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""10.07""},{""set_name"":""Legendary Decks II"",""set_code"":""LDK2-ENJ39"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Rise of the True Dragons Structure Deck"",""set_code"":""SR02-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-049"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1""}]","[{""id"":80163754,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/80163754.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/80163754.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.09"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
24623598,Disappear,Trap Card,Remove from play 1 card from your opponent's Graveyard.,Normal,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN198"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-089"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.22""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN089"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""},{""set_name"":""Starter Deck: Yugi Evolution"",""set_code"":""SYE-049"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.97""}]","[{""id"":24623598,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/24623598.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/24623598.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.15"",""ebay_price"":""0.99"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null
55773067,Drop Off,Trap Card,When your opponent draws for their normal draw in their Draw Phase: Your opponent discards 1 card they just drew.,Normal,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN205"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.57""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-097"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""8.65""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN097"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""5.9""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN079"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.77""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN145"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.34""}]","[{""id"":55773067,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/55773067.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/55773067.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.23"",""ebay_price"":""1.99"",""amazon_price"":""0.79"",""coolstuffinc_price"":""0.39""}]",null,null,null
81172176,Fiend Comedian,Trap Card,"Toss a coin and call it. If you call it right, all your opponent's cards in the Graveyard are removed from play immediately. If you call it wrong, send a number of cards equal to the cards in your opponent's Graveyard from your Deck to your Graveyard.",Normal,undefined,"[{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-098"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.38""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN098"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""10.07""}]","[{""id"":81172176,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/81172176.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/81172176.jpg""},{""id"":81172177,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/81172177.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/81172177.jpg""}]","[{""cardmarket_price"":""0.99"",""tcgplayer_price"":""0.78"",""ebay_price"":""8.00"",""amazon_price"":""1.47"",""coolstuffinc_price"":""0.39""}]",null,null,null
28566710,Last Turn,Trap Card,"This card can only be activated during your opponent's turn when your Life Points are 1000 or less. Select 1 monster on your side of the field and send all other cards on the field and in their respective owners' hands to their respective Graveyards. After that, your opponent selects and Special Summons 1 monster from their Deck in face-up Attack Position and attacks your selected monster. (Any Battle Damage from this battle is treated as 0.) The player whose monster remains alone on the field at the End Phase of this turn wins the Duel. Any other case results in a DRAW.",Normal,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN206"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""7.18""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-099"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""10.3""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN099"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Tournament Pack 6"",""set_code"":""TP6-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.09""}]","[{""id"":28566710,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/28566710.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/28566710.jpg""}]","[{""cardmarket_price"":""1.12"",""tcgplayer_price"":""3.59"",""ebay_price"":""30.00"",""amazon_price"":""7.99"",""coolstuffinc_price"":""5.99""}]",Semi-Limited,Banned,Banned
29389368,Nutrient Z,Trap Card,"During damage calculation, when you are about to take 2000 or more battle damage: Gain 4000 LP first.",Normal,undefined,"[{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-096"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN096"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.95""},{""set_name"":""OTS Tournament Pack 8"",""set_code"":""OP08-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""OTS Tournament Pack 8 (POR)"",""set_code"":""OP08-PT024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":29389368,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/29389368.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/29389368.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.25"",""ebay_price"":""3.99"",""amazon_price"":""1.03"",""coolstuffinc_price"":""0.25""}]",null,null,null
31785398,Ready for Intercepting,Trap Card,Target 1 Warrior or Spellcaster monster on the field; change that target to face-down Defense Position.,Normal,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN192"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN192"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.14""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""},{""set_name"":""Speed Duel Tournament Pack 2"",""set_code"":""STP2-EN017"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.48""},{""set_name"":""Speed Duel: Attack from the Deep"",""set_code"":""SBAD-EN044"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Starter Deck 2006"",""set_code"":""YSD-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.05""},{""set_name"":""Turbo Pack: Booster Eight"",""set_code"":""TU08-EN010"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.17""}]","[{""id"":31785398,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/31785398.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/31785398.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.10"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
41398771,Curse of Aging,Trap Card,Discard 1 card from your hand. Decrease the ATK and DEF of all monsters on your opponent's side of the field by 500 points until the end of the turn this card is activated.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN042"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-094"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.95""}]","[{""id"":41398771,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/41398771.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/41398771.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.13"",""ebay_price"":""2.59"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
2833249,D. Tribe,Trap Card,All monsters on your side of the field are treated as Dragon-Type until the End Phase of this turn.,Normal,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-102"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.93""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.96""}]","[{""id"":2833249,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/2833249.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/2833249.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.18"",""ebay_price"":""0.15"",""amazon_price"":""0.69"",""coolstuffinc_price"":""0.25""}]",null,null,null
1804528,Dark Coffin,Trap Card,"When this face-down card is destroyed and sent to the Graveyard, your opponent selects and executes 1 of the following effects:
● Discard 1 random card in their hand.
● Select 1 monster on their side of the field and destroy it.",Normal,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN244"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-047"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.38""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""}]","[{""id"":1804528,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/1804528.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/1804528.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.19"",""ebay_price"":""1.25"",""amazon_price"":""5.04"",""coolstuffinc_price"":""0.25""}]",null,null,null
77561728,Disturbance Strategy,Trap Card,"Your opponent shuffles their entire hand into the Deck, then draws the same number of cards.",Normal,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""},{""set_name"":""Duelist League 15 participation cards"",""set_code"":""DL15-EN019"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""16.74""},{""set_name"":""OTS Tournament Pack 6"",""set_code"":""OP06-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-098"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.47""}]","[{""id"":77561728,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/77561728.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/77561728.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.24"",""ebay_price"":""12.00"",""amazon_price"":""0.99"",""coolstuffinc_price"":""0.25""}]",null,null,null
38411870,Needle Ceiling,Trap Card,When there are 4 or more monsters on the field: Destroy all face-up monsters.,Normal,undefined,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN094"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""6.47""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN094"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""10.98""},{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN242"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.38""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN041"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.41""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-045"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.77""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN081"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""8""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN081"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.96""}]","[{""id"":38411870,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38411870.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38411870.jpg""}]","[{""cardmarket_price"":""1.53"",""tcgplayer_price"":""4.17"",""ebay_price"":""4.95"",""amazon_price"":""4.99"",""coolstuffinc_price"":""5.99""}]",null,null,null
76848240,Non Aggression Area,Trap Card,"You can only activate this card during your Standby Phase. Discard 1 card from your hand. Your opponent cannot Normal Summon, Set and/or Special Summon during his/her next turn.",Normal,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN049"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.59""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-101"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""}]","[{""id"":76848240,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/76848240.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/76848240.jpg""}]","[{""cardmarket_price"":""0.31"",""tcgplayer_price"":""0.42"",""ebay_price"":""0.99"",""amazon_price"":""1.77"",""coolstuffinc_price"":""0.39""}]",null,null,null
63571750,Pharaoh's Treasure,Trap Card,"Shuffle this card face-up into your Deck. If you draw this face-up card that was added to the Deck by this effect: Send it to the GY, then target 1 card in your GY, except this card; add that target to your hand.",Normal,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN248"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.39""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-052"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.28""},{""set_name"":""Speed Duel Starter Decks: Ultimate Predators"",""set_code"":""SS03-ENA27"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.58""}]","[{""id"":63571750,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/63571750.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/63571750.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.09"",""ebay_price"":""1.50"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.39""}]",null,null,null
1082946,Pyro Clock of Destiny,Trap Card,Move the turn count forward by 1 turn. The turn in which this card is activated continues as normal.,Normal,undefined,"[{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""}]","[{""id"":1082946,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/1082946.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/1082946.jpg""}]","[{""cardmarket_price"":""0.31"",""tcgplayer_price"":""0.16"",""ebay_price"":""1.40"",""amazon_price"":""1.48"",""coolstuffinc_price"":""0.25""}]",null,null,null
4178474,Raigeki Break,Trap Card,"Discard 1 card, then target 1 card on the field; destroy it.",Normal,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN044"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.74""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN286"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""10.45""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-096"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.92""},{""set_name"":""Starter Deck: Dawn of the Xyz"",""set_code"":""YS11-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.49""},{""set_name"":""Starter Deck: Duelist Toolbox"",""set_code"":""5DS3-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.82""},{""set_name"":""Starter Deck: Xyz Symphony"",""set_code"":""YS12-EN031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.46""},{""set_name"":""Starter Deck: Yu-Gi-Oh! 5D's 2009"",""set_code"":""5DS2-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.96""},{""set_name"":""Starter Deck: Yugi Evolution"",""set_code"":""SYE-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Starter Deck: Yuya"",""set_code"":""YS16-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.83""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""}]","[{""id"":4178474,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4178474.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4178474.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.40"",""ebay_price"":""0.99"",""amazon_price"":""1.28"",""coolstuffinc_price"":""0.79""}]",null,null,null
37576645,Reckless Greed,Trap Card,Draw 2 cards and skip your next 2 Draw Phases.,Normal,Greed,"[{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN175"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""2.45""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN175"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.61""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN095"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN095"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.57""},{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN247"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.56""},{""set_name"":""Demo Deck 2016"",""set_code"":""DEM3-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Egyptian God Deck: Slifer the Sky Dragon"",""set_code"":""EGS1-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN285"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""6.26""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-051"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.33""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN071"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.45""},{""set_name"":""Structure Deck: Dragon's Roar"",""set_code"":""SD1-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Structure Deck: Invincible Fortress"",""set_code"":""SD7-EN031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.46""},{""set_name"":""Structure Deck: Powercode Link"",""set_code"":""SDPL-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.39""},{""set_name"":""Structure Deck: Zombie Madness"",""set_code"":""SD2-EN027"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""}]","[{""id"":37576645,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/37576645.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/37576645.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.23"",""ebay_price"":""1.85"",""amazon_price"":""0.88"",""coolstuffinc_price"":""0.39""}]",Limited,undefined,undefined
83555666,Ring of Destruction,Trap Card,"During your opponent's turn: Target 1 face-up monster your opponent controls whose ATK is less than or equal to their LP; destroy that face-up monster, and if you do, take damage equal to its original ATK, then inflict damage to your opponent, equal to the damage you took. You can only activate 1 ""Ring of Destruction"" per turn.",Normal,undefined,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN050"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.57""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN050"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""3.49""},{""set_name"":""Champion Pack: Game Two"",""set_code"":""CP02-EN008"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""27.84""},{""set_name"":""Duelist Pack: Kaiba"",""set_code"":""DPKB-EN036"",""set_rarity"":""Ultimate Rare"",""set_rarity_code"":""(UtR)"",""set_price"":""59.02""},{""set_name"":""Invasion of Chaos: Special Edition"",""set_code"":""IOC-SE3"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""8.95""},{""set_name"":""Legendary Collection Kaiba Mega Pack"",""set_code"":""LCKC-EN050"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.28""},{""set_name"":""Millennium Pack"",""set_code"":""MIL1-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.66""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""22.26""},{""set_name"":""Premium Gold: Return of the Bling"",""set_code"":""PGL2-EN063"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""2.17""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN066"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""137.95""},{""set_name"":""Starter Deck: Link Strike"",""set_code"":""YS17-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.66""},{""set_name"":""Structure Deck: Seto Kaiba"",""set_code"":""SDKS-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.96""},{""set_name"":""The Lost Art Promotion G"",""set_code"":""LART-EN007"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""13.34""}]","[{""id"":83555666,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/83555666.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/83555666.jpg""},{""id"":83555667,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/83555667.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/83555667.jpg""}]","[{""cardmarket_price"":""0.17"",""tcgplayer_price"":""0.39"",""ebay_price"":""6.95"",""amazon_price"":""1.67"",""coolstuffinc_price"":""0.99""}]",Limited,undefined,undefined
30450531,Rite of Spirit,Trap Card,"Target 1 ""Gravekeeper's"" monster in your GY; Special Summon that target. This card's activation and effect are unaffected by ""Necrovalley"".",Normal,Gravekeeper's,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.49""},{""set_name"":""Duelist League 2 participation cards"",""set_code"":""DL11-EN019"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""19.95""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN196"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.78""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-100"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.2""},{""set_name"":""Speed Duel Starter Decks: Destiny Masters"",""set_code"":""SS01-ENB16"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.96""}]","[{""id"":30450531,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/30450531.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/30450531.jpg""}]","[{""cardmarket_price"":""0.63"",""tcgplayer_price"":""0.85"",""ebay_price"":""1.85"",""amazon_price"":""2.30"",""coolstuffinc_price"":""0.49""}]",null,null,null
