id,name,type,desc,race,card_sets,card_images,card_prices,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat,archetype
18605135,Tornado Wall,Trap Card,"Activate only while ""Umi"" is on the field. While ""Umi"" is face-up on the field, you take no Battle Damage from attacking monsters. Destroy this card when ""Umi"" leaves the field.",Continuous,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN226"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.8""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-023"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.36""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E023"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""4.13""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN023"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""},{""set_name"":""Realm of the Sea Emperor Structure Deck"",""set_code"":""SDRE-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.45""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.08""},{""set_name"":""Structure Deck: Fury from the Deep"",""set_code"":""SD4-EN029"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.75""}]","[{""id"":18605135,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/18605135.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/18605135.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.51"",""ebay_price"":""1.49"",""amazon_price"":""1.69"",""coolstuffinc_price"":""0.99""}]",null,null,null,Umi
40633297,Bad Reaction to Simochi,Trap Card,"As long as this card remains face-up on the field, any effect of increasing your opponent's Life Points is changed to inflict the same amount of points in damage to your opponent's Life Points.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN202"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.81""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-093"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.58""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN093"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""15.34""}]","[{""id"":40633297,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/40633297.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/40633297.jpg""}]","[{""cardmarket_price"":""0.92"",""tcgplayer_price"":""0.63"",""ebay_price"":""1.99"",""amazon_price"":""1.55"",""coolstuffinc_price"":""0.99""}]",null,null,null,undefined
54178050,Dragon's Rage,Trap Card,Dragon-Type monsters you control inflict piercing Battle Damage when they attack a Defense Position monster.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN163"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Dragunity Legion Structure Deck"",""set_code"":""SDDL-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""},{""set_name"":""Structure Deck: Dragon's Roar"",""set_code"":""SD1-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""}]","[{""id"":54178050,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/54178050.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/54178050.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.22"",""ebay_price"":""0.99"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
77910045,Fatal Abacus,Trap Card,"Each time 1 monster is sent from the field to the Graveyard, inflict 500 points of damage per card to the respective card owner's Life Points.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN133"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-011"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.09""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN011"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""}]","[{""id"":77910045,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/77910045.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/77910045.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.15"",""ebay_price"":""0.99"",""amazon_price"":""0.99"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
14318794,Life Absorbing Machine,Trap Card,"During your Standby Phase, gain Life Points equal to half of the total Life Points you paid during your last turn.",Continuous,"[{""set_name"":""Champion Pack: Game Seven"",""set_code"":""CP07-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.77""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.49""}]","[{""id"":14318794,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/14318794.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/14318794.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.27"",""ebay_price"":""0.99"",""amazon_price"":""1.08"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
56995655,Ominous Fortunetelling,Trap Card,"During your Standby Phase, select 1 random card from your opponent's hand. Call the type of card (Monster, Spell, or Trap). If you call it right, inflict 700 points of damage to your opponent's Life Points. You can use this effect only once per turn.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN203"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-094"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.43""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN094"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.95""}]","[{""id"":56995655,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/56995655.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/56995655.jpg""}]","[{""cardmarket_price"":""0.19"",""tcgplayer_price"":""0.20"",""ebay_price"":""0.99"",""amazon_price"":""1.07"",""coolstuffinc_price"":""0.39""}]",null,null,null,undefined
93016201,Royal Oppression,Trap Card,"Either player can pay 800 Life Points to negate the Special Summon of a monster(s), and/or an effect that Special Summons a monster(s), and destroy those cards.",Continuous,"[{""set_name"":""Champion Pack: Game Eight"",""set_code"":""CP08-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""8.16""},{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN200"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.82""},{""set_name"":""Duel Terminal 4"",""set_code"":""DT04-EN048"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""8.72""},{""set_name"":""Gold Series 4: Pyramids Edition"",""set_code"":""GLD4-EN047"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""8.46""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-091"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.77""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN091"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""}]","[{""id"":93016201,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/93016201.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/93016201.jpg""}]","[{""cardmarket_price"":""1.67"",""tcgplayer_price"":""1.56"",""ebay_price"":""8.50"",""amazon_price"":""4.99"",""coolstuffinc_price"":""2.99""}]",Banned,Banned,undefined,undefined
76297408,Soul Demolition,Trap Card,You can only activate this card's effect when you have a Fiend-Type monster on your side of the field. Pay 500 Life Points to use this effect. Both players select 1 Monster Card from their opponent's Graveyard. Remove the selected cards from play.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN135"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN125"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""}]","[{""id"":76297408,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/76297408.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/76297408.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.09"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
92394653,Spirit's Invitation,Trap Card,"Each time your Spirit monster returns to your hand, select 1 monster on your opponent's side of the field and return it to its owner's hand. Pay 500 Life Points during each of your Standby Phases. If you do not, destroy this card.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN204"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-095"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN095"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.95""}]","[{""id"":92394653,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/92394653.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/92394653.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
92408984,The Dragon's Bead,Trap Card,Discard 1 card from your hand. Negate the effect of a Trap Card that targets 1 face-up Dragon-Type monster and destroy the Trap Card.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN158"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-043"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.11""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN043"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""10.49""},{""set_name"":""Structure Deck: Dragon's Roar"",""set_code"":""SD1-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""}]","[{""id"":92408984,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/92408984.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/92408984.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.24"",""ebay_price"":""0.99"",""amazon_price"":""1.12"",""coolstuffinc_price"":""0.39""}]",null,null,null,undefined
76532077,Bottomless Shifting Sand,Trap Card,"At the end of your opponent's turn, destroy the face-up monster(s) with the highest ATK on the field. During your own Standby Phase, if you have 4 or less cards in your hand, this card is destroyed.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN240"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""}]","[{""id"":76532077,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/76532077.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/76532077.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
65830223,Coffin Seller,Trap Card,Each time a monster(s) is sent to your opponent's GY: Inflict 300 damage to your opponent.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN041"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""6.05""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN132"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.8""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-093"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.87""},{""set_name"":""Speed Duel Starter Decks: Twisted Nightmares"",""set_code"":""SS05-ENB28"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.19""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.44""}]","[{""id"":65830223,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/65830223.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/65830223.jpg""}]","[{""cardmarket_price"":""0.14"",""tcgplayer_price"":""0.36"",""ebay_price"":""7.99"",""amazon_price"":""1.49"",""coolstuffinc_price"":""0.39""}]",null,null,null,undefined
38299233,Needle Wall,Trap Card,"Once per turn, during your Standby Phase: Roll a six-sided die. Treat your opponent's Main Monster Zones as numbers 1-5, counting from your right, and destroy the monster that is in the same Main Monster Zone as the result. If the result is 6, roll again.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN245"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN270"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.48""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""}]","[{""id"":38299233,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38299233.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38299233.jpg""}]","[{""cardmarket_price"":""0.38"",""tcgplayer_price"":""0.22"",""ebay_price"":""0.99"",""amazon_price"":""0.97"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
54704216,Nightmare Wheel,Trap Card,"Activate this card by targeting 1 monster your opponent controls; it cannot attack or change its battle position. When it leaves the field, destroy this card. Once per turn, during your Standby Phase: Inflict 500 damage to your opponent. That monster must be on the field to activate and to resolve this effect.",Continuous,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN096"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.63""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN096"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""2.45""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN055"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""8.85""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN134"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.4""},{""set_name"":""Millennium Pack"",""set_code"":""MIL1-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.73""},{""set_name"":""Onslaught of the Fire Kings Structure Deck"",""set_code"":""SDOK-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.47""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-106"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""12.98""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN081"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.97""},{""set_name"":""Speed Duel Starter Decks: Twisted Nightmares"",""set_code"":""SS05-ENB27"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.31""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.56""}]","[{""id"":54704216,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/54704216.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/54704216.jpg""}]","[{""cardmarket_price"":""0.34"",""tcgplayer_price"":""0.38"",""ebay_price"":""2.50"",""amazon_price"":""1.99"",""coolstuffinc_price"":""0.39""}]",null,null,null,undefined
39537362,Ordeal of a Traveler,Trap Card,"When an opponent's monster declares an attack: Your opponent chooses 1 random card in your hand and calls the type of the card (Monster, Spell, or Trap), and if they call it wrong, return the attacking monster to the hand.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN239"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.75""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN156"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.34""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-042"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.57""},{""set_name"":""Structure Deck: Invincible Fortress"",""set_code"":""SD7-EN030"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.69""}]","[{""id"":39537362,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/39537362.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/39537362.jpg""}]","[{""cardmarket_price"":""0.52"",""tcgplayer_price"":""0.68"",""ebay_price"":""3.99"",""amazon_price"":""2.54"",""coolstuffinc_price"":""0.79""}]",null,null,null,undefined
51452091,Royal Decree,Trap Card,Negate all other Trap effects on the field.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN106"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""31.92""},{""set_name"":""Duel Devastator"",""set_code"":""DUDE-EN051"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""1.28""},{""set_name"":""Duelist Saga"",""set_code"":""DUSA-EN047"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.31""},{""set_name"":""Hobby League 3 participation card F"",""set_code"":""HL03-EN006"",""set_rarity"":""Ultra Parallel Rare"",""set_rarity_code"":""(UPR)"",""set_price"":""13.09""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN182"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.63""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN084"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""9.24""},{""set_name"":""Structure Deck: Warrior's Triumph"",""set_code"":""SD5-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.94""},{""set_name"":""The Secret Forces"",""set_code"":""THSF-EN058"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.48""},{""set_name"":""Tournament Pack 4"",""set_code"":""TP4-001"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""504.29""},{""set_name"":""Tournament Pack 6"",""set_code"":""TP6-EN004"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""201.29""}]","[{""id"":51452091,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/51452091.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/51452091.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.50"",""ebay_price"":""900.00"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
34029630,Pitch-Black Power Stone,Trap Card,"Activate this card by placing 3 Spell Counters on it. Once per turn, during your turn: You can target 1 other face-up card on the field that you can place a Spell Counter on; remove 1 Spell Counter from this card, and if you do, place 1 Spell Counter on that target. When the last Spell Counter(s) is removed from this card, destroy it.",Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN150"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Magician's Force"",""set_code"":""MFC-095"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.78""},{""set_name"":""OTS Tournament Pack 7"",""set_code"":""OP07-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""OTS Tournament Pack 7 (POR)"",""set_code"":""OP07-PT022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Spellcaster's Command Structure Deck"",""set_code"":""SDSC-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Structure Deck: Order of the Spellcasters"",""set_code"":""SR08-EN036"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Structure Deck: Spellcaster's Judgment"",""set_code"":""SD6-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""}]","[{""id"":34029630,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/34029630.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/34029630.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.11"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
94739788,Remove Brainwashing,Trap Card,The control of all monsters on the field returns to the owners.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN156"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.33""},{""set_name"":""Magician's Force"",""set_code"":""MFC-101"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.59""},{""set_name"":""Premium Gold: Infinite Gold"",""set_code"":""PGL3-EN091"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""1.17""}]","[{""id"":94739788,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94739788.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94739788.jpg""}]","[{""cardmarket_price"":""0.14"",""tcgplayer_price"":""0.28"",""ebay_price"":""0.99"",""amazon_price"":""0.49"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
90846359,Rivalry of Warlords,Trap Card,Each player can only control 1 Type of monster. Send all other face-up monsters they control to the GY.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN103"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.23""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""9.14""},{""set_name"":""Hidden Summoners"",""set_code"":""HISU-EN059"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.53""},{""set_name"":""King's Court"",""set_code"":""KICO-EN058"",""set_rarity"":""Collector's Rare"",""set_rarity_code"":""(CR)"",""set_price"":""18.8""},{""set_name"":""King's Court"",""set_code"":""KICO-EN058"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""22.45""},{""set_name"":""Magician's Force"",""set_code"":""MFC-048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.08""},{""set_name"":""Samurai Warlords Structure Deck"",""set_code"":""SDWA-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.68""}]","[{""id"":90846359,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/90846359.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/90846359.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.26"",""ebay_price"":""31.00"",""amazon_price"":""4.64"",""coolstuffinc_price"":""0.49""}]",null,null,null,undefined
4149689,Goblin Fan,Trap Card,"When a Level 2 or lower monster is Flip Summoned, destroy it. Its effects do not activate at that time.",Continuous,"[{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN287"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""World Championship 2011 Card Pack"",""set_code"":""WP11-EN019"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""574.85""},{""set_name"":""Yu-Gi-Oh! The Falsebound Kingdom promotional cards"",""set_code"":""TFK-003"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""6.67""}]","[{""id"":4149689,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4149689.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4149689.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.20"",""ebay_price"":""43.00"",""amazon_price"":""4.74"",""coolstuffinc_price"":""0.25""}]",null,null,null,undefined
